count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
0,1.0,2024/5/11,0:00:55,2024/5/11,0:00:55,1.0,1.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Hayaka, Kobayashi",1000326169,Right,RIK,Undefined,1,Top,0,0.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389255,浅田 祐太朗,1.0,1.0,2024/5/11,1103.654809,1103.65481,1715389255,1.0,1.0,髙須,Right,MEI_MEI,1,小林隼,Right,RIK,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161000,ボール,,1000,https://youtu.be/pPJJxmNWurg&t=1000,1055,https://youtu.be/2g8xXhZjLsE&t=1055,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
1,2.0,2024/5/11,0:01:07,2024/5/11,0:01:07,1.0,2.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Hayaka, Kobayashi",1000326169,Right,RIK,Undefined,1,Top,0,1.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389268,浅田 祐太朗,2.0,2.0,2024/5/11,1116.269313,1116.269314,1715389268,1.0,2.0,髙須,Right,MEI_MEI,1,小林隼,Right,RIK,1,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161001,ボール,,1013,https://youtu.be/pPJJxmNWurg&t=1013,1068,https://youtu.be/2g8xXhZjLsE&t=1068,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
2,3.0,2024/5/11,0:01:21,2024/5/11,0:01:21,1.0,3.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Hayaka, Kobayashi",1000326169,Right,RIK,Undefined,1,Top,0,2.0,0.0,Cutter,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389282,浅田 祐太朗,3.0,3.0,2024/5/11,1130.696251,1130.696253,1715389282,1.0,3.0,髙須,Right,MEI_MEI,1,小林隼,Right,RIK,1,Top,0,2,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161002,見逃し,,1027,https://youtu.be/pPJJxmNWurg&t=1027,1082,https://youtu.be/2g8xXhZjLsE&t=1082,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
3,4.0,2024/5/11,0:01:35,2024/5/11,0:01:35,1.0,4.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Hayaka, Kobayashi",1000326169,Right,RIK,Undefined,1,Top,0,2.0,1.0,Cutter,,FoulBall,Undefined,GroundBall,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389297,浅田 祐太朗,4.0,4.0,2024/5/11,1145.333212,1145.333213,1715389297,1.0,4.0,髙須,Right,MEI_MEI,1,小林隼,Right,RIK,1,Top,0,2,1,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Undefined,,,,,,2413161003,ファール,,1042,https://youtu.be/pPJJxmNWurg&t=1042,1097,https://youtu.be/2g8xXhZjLsE&t=1097,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
4,5.0,2024/5/11,0:01:56,2024/5/11,0:01:56,1.0,5.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Hayaka, Kobayashi",1000326169,Right,RIK,Undefined,1,Top,0,2.0,2.0,Fastball,,InPlay,Undefined,FlyBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389318,浅田 祐太朗,5.0,5.0,2024/5/11,1166.422694,1166.422695,1715389318,1.0,5.0,髙須,Right,MEI_MEI,1,小林隼,Right,RIK,1,Top,0,2,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Undefined,,,,7,7,2413161004,左飛,,1063,https://youtu.be/pPJJxmNWurg&t=1063,1113,https://youtu.be/2g8xXhZjLsE&t=1113,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
5,6.0,2024/5/11,0:02:32,2024/5/11,0:02:32,2.0,1.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,0.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389354,浅田 祐太朗,6.0,6.0,2024/5/11,1203.095145,1203.095147,1715389354,2.0,1.0,髙須,Right,MEI_MEI,2,田中祥,Left,RIK,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161005,ボール,,1099,https://youtu.be/pPJJxmNWurg&t=1099,1141,https://youtu.be/2g8xXhZjLsE&t=1141,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
6,7.0,2024/5/11,0:02:45,2024/5/11,0:02:45,2.0,2.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,1.0,0.0,Cutter,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389368,浅田 祐太朗,7.0,7.0,2024/5/11,1216.630246,1216.630248,1715389368,2.0,2.0,髙須,Right,MEI_MEI,2,田中祥,Left,RIK,1,Top,1,1,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161006,見逃し,,1113,https://youtu.be/pPJJxmNWurg&t=1113,1155,https://youtu.be/2g8xXhZjLsE&t=1155,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
7,8.0,2024/5/11,0:02:58,2024/5/11,0:02:58,2.0,3.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,1.0,1.0,Fastball,,FoulBall,Undefined,FlyBall,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389382,浅田 祐太朗,8.0,8.0,2024/5/11,1230.525093,1230.525094,1715389382,2.0,3.0,髙須,Right,MEI_MEI,2,田中祥,Left,RIK,1,Top,1,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Undefined,,,,,,2413161007,ファール,,1127,https://youtu.be/pPJJxmNWurg&t=1127,1169,https://youtu.be/2g8xXhZjLsE&t=1169,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
8,9.0,2024/5/11,0:03:15,2024/5/11,0:03:15,2.0,4.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,1.0,2.0,Splitter,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389400,浅田 祐太朗,9.0,9.0,2024/5/11,1248.489267,1248.489269,1715389400,2.0,4.0,髙須,Right,MEI_MEI,2,田中祥,Left,RIK,1,Top,1,1,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413161008,ボール,,1145,https://youtu.be/pPJJxmNWurg&t=1145,1187,https://youtu.be/2g8xXhZjLsE&t=1187,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
9,10.0,2024/5/11,0:03:28,2024/5/11,0:03:28,2.0,5.0,"Hiromasa, Takasu",1000126494,Right,MEI_MEI,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,2.0,2.0,Splitter,,InPlay,Undefined,FlyBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,RIK,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-3,,3ab3518e-b52a-4088-bf04-13b673f58e13,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,,,,,,,,,,,,,,,1715389413,浅田 祐太朗,10.0,10.0,2024/5/11,1262.066184,1262.066186,1715389413,2.0,5.0,髙須,Right,MEI_MEI,2,田中祥,Left,RIK,1,Top,1,2,2,Splitter,InPlay,Undefined,FlyBall,Out,1,0,,,,,,,MEI_MEI,#4d1f6d,明治,RIK,#101f56,立教,JinguStadium,,春季リーグ戦,Normal,,,,,Undefined,,,,9,9,2413161009,右飛,,1158,https://youtu.be/pPJJxmNWurg&t=1158,1200,https://youtu.be/2g8xXhZjLsE&t=1200,小島河,加藤,木本,宮田,光弘,飯森,直井,横山,"直井,飯森,木本,横山,加藤,小島河,宮田,光弘,髙須","小林隼,田中祥,柴田,西川,菅谷,丸山,桑垣,戸丸,大越","髙須,小島河,加藤,木本,宮田,光弘,飯森,直井,横山","大越,戸丸,丸山,田中祥,柴田,小林隼,西川,桑垣,菅谷","R,L,L,R,R,R,L,L,L,R","R,R,L,L,R,L,L,L,R,R",24S
