count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
0,1.0,2024/5/11,51:50.3,2024/5/11,51:50.3,1.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Ren, Takekawa",1000101186,Right,HOS_HOS,Undefined,1,Top,0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.81833,0.340501,-2.519371,2468.060228,226.124731,1:30,1.746727,0.35746,1.891972,-47.6568,45.7652,43.94,1.366042,0.087658,125.97175,-3.29137,0.600554,0.436495,,,,,,,,,,,,-24.5153,24.2689,-0.302103,15.24,1.751599,1.476624,-38.649186,0.082623,-4.693222,9.387406,-5.160596,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,cc7391d0-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,138.97066,,,14.84659,,,,16.546153,-38.965143,4.693703,1.745895,0.256316,-2.580298,-0.354461,1.634587,-2.346611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af16f58c-ae8f-45b6-a945-48644bd367e0,2024-05-11T12:51:50.2885088+09:00,2024-05-11T03:51:50.2885088Z,NoShift,24.74906703,17.75592553,43.66526864,10.69903787,23.98928452,-18.92023014,42.13454683,-12.16251837,82.0708306,-45.81849902,96.46212041,-1.022238302,79.01721614,41.61432133,1715399510,上野 達也,1.0,1.0,2024/5/11,1271.979796,1271.979798,1715399510.0,1.0,1.0,平田,Right,TOK,1,武川,Right,HOS_HOS,1,Top,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,109.0,28.4,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110000,ボール,,853,https://youtu.be/JabK_euNFd8&t=853,1009,https://youtu.be/RRULTFeeulY&t=1009,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
1,2.0,2024/5/11,52:00.2,2024/5/11,52:00.2,1.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Ren, Takekawa",1000101186,Right,HOS_HOS,Undefined,1,Top,0,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.18398,-0.625918,-2.601819,2441.854586,223.397352,1:30,1.706147,0.3594,1.932131,-53.786,42.1742,36.6109,0.992455,-0.00511,124.57703,-4.687941,0.004462,0.442385,,,,,,,,,,,,-20.9133,23.3933,-0.303479,15.24,1.689168,1.547875,-37.95505,-0.585453,-3.885109,8.621763,-5.460832,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,d25a7eb0-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,137.1204,,,13.60695,,,,16.506392,-38.241638,4.310882,1.705612,-0.403934,-2.730416,-0.357077,1.677016,-1.942554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cd136d1-67bb-4844-a570-dc6e1e58749d,2024-05-11T12:52:00.1658080+09:00,2024-05-11T03:52:00.1658080Z,NoShift,24.55640852,17.90721086,43.76417901,10.77881826,24.14162935,-18.95089394,41.85721741,-12.20281343,81.83827967,-45.67134613,96.93086191,-1.117920937,78.97257684,41.51365569,1715399520,上野 達也,2.0,2.0,2024/5/11,1281.927293,1281.927294,1715399520.0,1.0,2.0,平田,Right,TOK,1,武川,Right,HOS_HOS,1,Top,0,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,91.4,20.8,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110001,見逃し,,863,https://youtu.be/JabK_euNFd8&t=863,1019,https://youtu.be/RRULTFeeulY&t=1019,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
2,3.0,2024/5/11,52:10.1,2024/5/11,52:10.1,1.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Ren, Takekawa",1000101186,Right,HOS_HOS,Undefined,1,Top,0,1.0,1.0,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.46378,0.537902,-3.749287,1448.446318,287.550451,3:30,1.723169,0.297411,1.729423,-119.6819,-7.1936,37.2692,0.67953,-0.396801,116.2713,-8.155029,-1.129077,0.47897,,,,,,,,,,,,-22.1041,-2.491,-0.203597,15.24,1.728338,2.151625,-35.704573,-0.159976,-3.572192,8.677838,-10.209208,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,d850d4e0-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,126.64676,,,14.19248,,,,16.708834,-36.0598,4.338919,1.726332,0.257937,-5.104604,-0.294666,2.297853,-1.786096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2c42cb-18a0-4d18-a38d-97fd50cedd90,2024-05-11T12:52:10.1078752+09:00,2024-05-11T03:52:10.1078752Z,NoShift,25.48819956,18.44843505,43.66073592,10.92258547,25.4239746,-20.52310159,42.06674624,-12.39971275,81.19985967,-44.99277872,97.48178647,-1.078748929,80.51395345,42.22022891,1715399530,上野 達也,3.0,3.0,2024/5/11,1291.864904,1291.864905,1715399530.0,1.0,3.0,平田,Right,TOK,1,武川,Right,HOS_HOS,1,Top,0,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,67.8,-20.0,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110002,見逃し,,873,https://youtu.be/JabK_euNFd8&t=873,1029,https://youtu.be/RRULTFeeulY&t=1029,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
3,4.0,2024/5/11,52:21.4,2024/5/11,52:21.4,1.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Ren, Takekawa",1000101186,Right,HOS_HOS,Undefined,1,Top,0,1.0,2.0,Cutter,Curveball,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,122.68509,1.511538,-2.670697,2530.628064,77.600217,8:30,1.630595,0.414266,1.749015,-125.8492,-0.7513,-23.7665,0.801664,-0.581929,110.99689,-7.617198,-4.341996,0.505103,133.79054,9.938449,10.673223,1741.529137,32.696777,1.894987,7.418932,43.535218,43.160792,12.94721,1.363495,9.8481,-0.3807,-0.344704,15.24,1.659797,1.675885,-33.657452,0.418056,1.432133,7.028975,-9.862019,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,df0dd670-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,120.09439,2.679264,,11.6882,,,,16.690426,-33.959006,3.514488,1.632786,0.841152,-4.931009,-0.415284,1.614444,0.716067,0.255601,0.768002,0.58794,263.235948,0.2556,35.973152,-4.769282,1.011499,-0.247883,0.126885,-0.092313,0.043125,-0.008341,0.768005,6.413753,-5.645733,0.459724,0.051319,-0.258537,0.265794,-0.131939,0.025673,0.587941,6.779687,-0.045517,-0.005336,0.031372,-0.055658,0.053444,-0.026263,0.005097,,,,,,,,,,,,,,,,,,,,,,,ed7f670e-c5e7-45a4-9d66-2a2628d92084,2024-05-11T12:52:21.4308576+09:00,2024-05-11T03:52:21.4308576Z,NoShift,25.49936471,18.5172629,43.84763511,10.88683499,25.52510375,-20.51160428,41.59651903,-12.32748204,82.61265123,-45.3432772,96.56020004,-1.00123002,79.5029754,41.47640394,1715399541,上野 達也,4.0,4.0,2024/5/11,1303.146299,1303.146301,1715399542.0,1.0,4.0,平田,Right,TOK,1,武川,Right,HOS_HOS,1,Top,0,1,2,Undefined,InPlay,Undefined,LineDrive,Out,1,0,,,,,35.85982228,15.75117366,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,4,4,2413110003,二直,,884,https://youtu.be/JabK_euNFd8&t=884,1040,https://youtu.be/RRULTFeeulY&t=1040,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
4,5.0,2024/5/11,52:47.9,2024/5/11,52:47.9,2.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,1,Top,1,0.0,0.0,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.93235,0.242714,-0.87144,1399.097695,281.627233,3:30,1.740669,0.396901,1.765191,-113.5964,-0.6192,23.2908,0.673531,0.382709,116.361,-8.017368,0.774085,0.48001,,,,,,,,,,,,-12.4925,0.895,-0.376659,15.24,1.738811,0.426615,-35.404606,-0.299962,-2.007338,7.86369,-9.662842,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,eeda7c20-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,126.37244,,,12.57135,,,,16.673564,-35.721594,3.931845,1.743052,0.089551,-4.831421,-0.395486,0.507531,-1.003669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759855f3-88dd-44c4-8b55-52269c93a51b,2024-05-11T12:52:47.9164128+09:00,2024-05-11T03:52:47.9164128Z,NoShift,24.72892026,20.6784703,41.47940905,14.17603391,21.0638918,-14.79018457,39.93636117,-9.251227333,74.44198121,-40.86801354,89.18935474,-3.360759146,71.49424817,40.65412081,1715399568,上野 達也,5.0,5.0,2024/5/11,1329.562902,1329.562904,1715399568.0,2.0,1.0,平田,Right,TOK,2,藤森康,Left,HOS_HOS,1,Top,1,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,55.4,12.8,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110004,見逃し,,911,https://youtu.be/JabK_euNFd8&t=911,1053,https://youtu.be/RRULTFeeulY&t=1053,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
5,6.0,2024/5/11,52:58.3,2024/5/11,52:58.3,2.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,1,Top,1,0.0,1.0,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.78166,-0.462309,-1.842546,1347.533934,271.589347,3:00,1.748052,0.365763,1.736685,-108.0893,3.4146,20.7919,0.53578,0.050166,117.67162,-8.297485,-0.376635,0.476869,,,,,,,,,,,,-11.9993,3.4103,-0.320154,15.24,1.728288,1.04596,-35.633469,-0.720413,-1.962341,7.675679,-9.248935,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,f50799c0-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,127.20461,,,12.11004,,,,16.702307,-35.947079,3.837839,1.750002,-0.342523,-4.624468,-0.364527,1.126137,-0.98117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aacea1ff-6b56-41f9-a6f2-42690e7e7943,2024-05-11T12:52:58.3159520+09:00,2024-05-11T03:52:58.3159520Z,NoShift,24.99775452,20.94076139,41.59220318,14.35935181,22.28106869,-15.59411008,40.55728865,-9.206747219,74.62402361,-41.46577587,89.07258653,-2.467514195,71.04922358,41.62188872,1715399578,上野 達也,6.0,6.0,2024/5/11,1340.194524,1340.194525,1715399579.0,2.0,2.0,平田,Right,TOK,2,藤森康,Left,HOS_HOS,1,Top,1,0,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,54.6,-15.6,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110005,見逃し,,921,https://youtu.be/JabK_euNFd8&t=921,1063,https://youtu.be/RRULTFeeulY&t=1063,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
6,7.0,2024/5/11,53:11.1,2024/5/11,53:11.1,2.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,1,Top,1,0.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.92331,-2.660214,-0.864735,2497.159024,219.671465,1:15,1.668086,0.427018,1.945524,-47.4937,43.5664,33.3457,0.446647,0.517999,128.00123,-6.25157,1.514709,0.430942,,,,,,,,,,,,-18.0408,25.8923,-0.409743,15.24,1.607028,0.428316,-38.97991,-1.960197,-3.522909,9.344101,-4.750532,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,fca18dd0-0f49-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,140.76145,,,13.92209,,,,16.493403,-39.279221,4.672051,1.667381,-1.808027,-2.375266,-0.42527,0.541162,-1.761455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3467174-ce32-4cf2-9d59-96ca66e822eb,2024-05-11T12:53:11.1312096+09:00,2024-05-11T03:53:11.1312096Z,NoShift,24.79545955,20.86449009,42.14350427,13.97340929,23.40089826,-16.70385175,40.42367989,-9.282754421,74.85103396,-41.55812275,90.03874472,-2.454748907,71.43139769,42.08396201,1715399591,上野 達也,7.0,7.0,2024/5/11,1352.947045,1352.947046,1715399591.0,2.0,3.0,平田,Right,TOK,2,藤森康,Left,HOS_HOS,1,Top,1,0,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,51.4,38.0,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2413110006,ボール,,934,https://youtu.be/JabK_euNFd8&t=934,1076,https://youtu.be/RRULTFeeulY&t=1076,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
7,8.0,2024/5/11,53:21.3,2024/5/11,53:21.3,2.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,1,Top,1,1.0,2.0,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,GroundBall,Error,0,0,,132.00168,-0.166628,-0.75906,1312.675073,278.124114,3:15,1.743327,0.36578,1.727449,-107.1521,-0.0777,25.6417,0.624448,0.406467,120.43324,-7.912006,1.048586,0.467302,130.97492,0.067628,-9.473478,892.073633,,,,13.539348,13.192156,-11.612963,0.378565,-13.6259,1.128,-0.348229,15.24,1.730938,0.357976,-36.293292,-0.543047,-2.326782,7.543685,-9.614037,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,02b6b6a0-0f4a-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,129.80904,0.592492,,11.56844,,,,16.712361,-36.598048,3.771843,1.745031,-0.154651,-4.807019,-0.364589,0.451975,-1.163391,0.278017,0.592492,-0.403741,115.640221,0.279595,35.83013,-4.067602,,,,,,,0.593058,0.023118,-4.203246,,,,,,,-0.403418,-5.999541,-0.356845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8edd37e5-213c-497b-9db4-7ee342af405c,2024-05-11T12:53:21.2702944+09:00,2024-05-11T03:53:21.2702944Z,NoShift,24.80319318,20.79085064,42.14026818,14.10822254,23.33155026,-16.52131661,40.09721279,-9.332610957,75.38287353,-41.83854115,90.17530697,-2.701103694,71.74778112,42.28408378,1715399601,上野 達也,8.0,8.0,2024/5/11,1362.979618,1362.979619,1715399601.0,2.0,4.0,平田,Right,TOK,2,藤森康,Left,HOS_HOS,1,Top,1,1,2,Undefined,InPlay,Undefined,GroundBall,Error,0,0,,,,,55.8987321,-20.06060302,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,青貝,,"6,8","6E,8",2413110007,遊ゴ失,,944,https://youtu.be/JabK_euNFd8&t=944,1086,https://youtu.be/RRULTFeeulY&t=1086,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
8,,2024/5/11,0:53:59,2024/5/11,0:53:59,,,"Kojiro, Hirata",1000126391,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,,1,Top,1,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715399639,上野 達也,,,2024/5/11,1400.944759,1400.94476,1715399639.0,,,平田,Right,TOK,3,中津,Left,HOS_HOS,1,Top,1,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,1,藤森康,,,PickOff,,,,"1,3","1,3",2413110008,牽制,,982,https://youtu.be/JabK_euNFd8&t=982,1110,https://youtu.be/RRULTFeeulY&t=1110,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
9,9.0,2024/5/11,54:11.0,2024/5/11,54:11.0,3.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,1,0.0,0.0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,120.71865,2.235318,-0.147244,2537.156949,71.017998,8:15,1.639944,0.41596,1.735325,-136.2717,-6.8941,-33.7142,0.912498,0.036993,108.94761,-7.650735,-2.521874,0.51367,,,,,,,,,,,,16.7969,-3.7563,-0.40973,15.24,1.687246,0.239152,-33.132993,0.775967,2.36571,6.843336,-10.335688,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20240511-JinguStadium-4,20596220-0f4a-11ef-b887-1b9931c7f8fd,7a81ba06-215b-4c80-b322-b5834c2db99d,v3,,,,"Kaito, Sugiura",1000126410,Right,TOK,118.09135,,,11.77104,,,,16.703806,-33.433962,3.421668,1.643123,1.23053,-5.167844,-0.41796,0.135108,1.182855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3a428d-8df9-4093-8615-1acc49c3be05,2024-05-11T12:54:10.9653216+09:00,2024-05-11T03:54:10.9653216Z,NoShift,19.45593802,17.95371376,40.33084197,9.355060187,23.39333217,-16.67688165,40.18576182,-6.989084738,82.7013968,-40.82149123,97.4084025,2.206870689,75.49204354,44.63202675,1715399651,上野 達也,9.0,9.0,2024/5/11,1412.614881,1412.614883,1715399651.0,3.0,1.0,平田,Right,TOK,3,中津,Left,HOS_HOS,1,Top,1,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,82.6,-26.0,,,TOK,#217fc4,東大,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,1,藤森康,,,Nothing,,,,,,2413110009,見逃し,,994,https://youtu.be/JabK_euNFd8&t=994,1122,https://youtu.be/RRULTFeeulY&t=1122,杉浦,西前,山口真,内田,青貝,中山,榎本,大原,"榎本,山口真,中山,大原,内田,西前,青貝,杉浦,平田","武川,藤森康,中津,吉安,松下,姫木,田所,鈴木照,篠木","平田,杉浦,西前,山口真,内田,青貝,中山,榎本,大原","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,L,L,R,R,R,R,R,R","R,R,L,L,L,R,L,R,R,L",24S
